"","Subject","Word","Condition","Instance","Guess","Gold","Correct","Simulation","Model"
"381",1,"moke","High-Absent",3,"fish","fish",1,10,"PURSUIT"
"382",1,"zud","High-Absent",3,"bear","bear",1,10,"PURSUIT"
"383",1,"wode","High-Absent",3,"shoe","door",0,10,"PURSUIT"
"384",1,"glemp","High-Absent",3,"shoe","bird",0,10,"PURSUIT"
"385",1,"heek","High-Absent",4,"book","book",1,10,"PURSUIT"
"386",1,"smick","High-Absent",4,"fish","ball",0,10,"PURSUIT"
"387",1,"toop","High-Absent",4,"car","car",1,10,"PURSUIT"
"388",1,"irp","High-Absent",4,"hand","hand",1,10,"PURSUIT"
"389",1,"moke","High-Absent",4,"shoe","fish",0,10,"PURSUIT"
"390",1,"zud","High-Absent",4,"bird","bear",0,10,"PURSUIT"
"391",1,"wode","High-Absent",4,"hand","door",0,10,"PURSUIT"
"392",1,"glemp","High-Absent",4,"car","bird",0,10,"PURSUIT"
"393",1,"heek","High-Absent",5,"book","book",1,10,"PURSUIT"
"394",1,"smick","High-Absent",5,"ball","ball",1,10,"PURSUIT"
"395",1,"toop","High-Absent",5,"bird","car",0,10,"PURSUIT"
"396",1,"irp","High-Absent",5,"hand","hand",1,10,"PURSUIT"
"397",1,"moke","High-Absent",5,"bear","fish",0,10,"PURSUIT"
"398",1,"zud","High-Absent",5,"fish","bear",0,10,"PURSUIT"
"399",1,"wode","High-Absent",5,"door","door",1,10,"PURSUIT"
"400",1,"glemp","High-Absent",5,"bird","bird",1,10,"PURSUIT"
"401",1,"heek","High-Absent",1,"fish","book",0,11,"PURSUIT"
"402",1,"smick","High-Absent",1,"shoe","ball",0,11,"PURSUIT"
"403",1,"toop","High-Absent",1,"bird","car",0,11,"PURSUIT"
"404",1,"irp","High-Absent",1,"shoe","hand",0,11,"PURSUIT"
"405",1,"moke","High-Absent",1,"car","fish",0,11,"PURSUIT"
"406",1,"zud","High-Absent",1,"bear","bear",1,11,"PURSUIT"
"407",1,"wode","High-Absent",1,"dog","door",0,11,"PURSUIT"
"408",1,"glemp","High-Absent",1,"ball","bird",0,11,"PURSUIT"
"409",1,"heek","High-Absent",2,"bear","book",0,11,"PURSUIT"
"410",1,"smick","High-Absent",2,"car","ball",0,11,"PURSUIT"
"411",1,"toop","High-Absent",2,"car","car",1,11,"PURSUIT"
"412",1,"irp","High-Absent",2,"hand","hand",1,11,"PURSUIT"
"413",1,"moke","High-Absent",2,"fish","fish",1,11,"PURSUIT"
"414",1,"zud","High-Absent",2,"shoe","bear",0,11,"PURSUIT"
"415",1,"wode","High-Absent",2,"bird","door",0,11,"PURSUIT"
"416",1,"glemp","High-Absent",2,"hand","bird",0,11,"PURSUIT"
"417",1,"heek","High-Absent",3,"fish","book",0,11,"PURSUIT"
"418",1,"smick","High-Absent",3,"ball","ball",1,11,"PURSUIT"
"419",1,"toop","High-Absent",3,"book","car",0,11,"PURSUIT"
"420",1,"irp","High-Absent",3,"hand","hand",1,11,"PURSUIT"
"421",1,"moke","High-Absent",3,"eye","fish",0,11,"PURSUIT"
"422",1,"zud","High-Absent",3,"shoe","bear",0,11,"PURSUIT"
"423",1,"wode","High-Absent",3,"door","door",1,11,"PURSUIT"
"424",1,"glemp","High-Absent",3,"cat","bird",0,11,"PURSUIT"
"425",1,"heek","High-Absent",4,"bear","book",0,11,"PURSUIT"
"426",1,"smick","High-Absent",4,"bear","ball",0,11,"PURSUIT"
"427",1,"toop","High-Absent",4,"eye","car",0,11,"PURSUIT"
"428",1,"irp","High-Absent",4,"eye","hand",0,11,"PURSUIT"
"429",1,"moke","High-Absent",4,"eye","fish",0,11,"PURSUIT"
"430",1,"zud","High-Absent",4,"fish","bear",0,11,"PURSUIT"
"431",1,"wode","High-Absent",4,"dog","door",0,11,"PURSUIT"
"432",1,"glemp","High-Absent",4,"car","bird",0,11,"PURSUIT"
"433",1,"heek","High-Absent",5,"book","book",1,11,"PURSUIT"
"434",1,"smick","High-Absent",5,"ball","ball",1,11,"PURSUIT"
"435",1,"toop","High-Absent",5,"bird","car",0,11,"PURSUIT"
"436",1,"irp","High-Absent",5,"book","hand",0,11,"PURSUIT"
"437",1,"moke","High-Absent",5,"car","fish",0,11,"PURSUIT"
"438",1,"zud","High-Absent",5,"ball","bear",0,11,"PURSUIT"
"439",1,"wode","High-Absent",5,"door","door",1,11,"PURSUIT"
"440",1,"glemp","High-Absent",5,"ball","bird",0,11,"PURSUIT"
"441",1,"heek","High-Absent",1,"hand","book",0,12,"PURSUIT"
"442",1,"smick","High-Absent",1,"shoe","ball",0,12,"PURSUIT"
"443",1,"toop","High-Absent",1,"bird","car",0,12,"PURSUIT"
"444",1,"irp","High-Absent",1,"cat","hand",0,12,"PURSUIT"
"445",1,"moke","High-Absent",1,"fish","fish",1,12,"PURSUIT"
"446",1,"zud","High-Absent",1,"bear","bear",1,12,"PURSUIT"
"447",1,"wode","High-Absent",1,"dog","door",0,12,"PURSUIT"
"448",1,"glemp","High-Absent",1,"ball","bird",0,12,"PURSUIT"
"449",1,"heek","High-Absent",2,"book","book",1,12,"PURSUIT"
"450",1,"smick","High-Absent",2,"dog","ball",0,12,"PURSUIT"
"451",1,"toop","High-Absent",2,"bear","car",0,12,"PURSUIT"
"452",1,"irp","High-Absent",2,"hand","hand",1,12,"PURSUIT"
"453",1,"moke","High-Absent",2,"fish","fish",1,12,"PURSUIT"
"454",1,"zud","High-Absent",2,"bear","bear",1,12,"PURSUIT"
"455",1,"wode","High-Absent",2,"bear","door",0,12,"PURSUIT"
"456",1,"glemp","High-Absent",2,"bird","bird",1,12,"PURSUIT"
"457",1,"heek","High-Absent",3,"cat","book",0,12,"PURSUIT"
"458",1,"smick","High-Absent",3,"book","ball",0,12,"PURSUIT"
"459",1,"toop","High-Absent",3,"cat","car",0,12,"PURSUIT"
"460",1,"irp","High-Absent",3,"hand","hand",1,12,"PURSUIT"
"461",1,"moke","High-Absent",3,"hand","fish",0,12,"PURSUIT"
"462",1,"zud","High-Absent",3,"bear","bear",1,12,"PURSUIT"
"463",1,"wode","High-Absent",3,"door","door",1,12,"PURSUIT"
"464",1,"glemp","High-Absent",3,"shoe","bird",0,12,"PURSUIT"
"465",1,"heek","High-Absent",4,"bear","book",0,12,"PURSUIT"
"466",1,"smick","High-Absent",4,"fish","ball",0,12,"PURSUIT"
"467",1,"toop","High-Absent",4,"ball","car",0,12,"PURSUIT"
"468",1,"irp","High-Absent",4,"bear","hand",0,12,"PURSUIT"
"469",1,"moke","High-Absent",4,"fish","fish",1,12,"PURSUIT"
"470",1,"zud","High-Absent",4,"hand","bear",0,12,"PURSUIT"
"471",1,"wode","High-Absent",4,"dog","door",0,12,"PURSUIT"
"472",1,"glemp","High-Absent",4,"car","bird",0,12,"PURSUIT"
"473",1,"heek","High-Absent",5,"bird","book",0,12,"PURSUIT"
"474",1,"smick","High-Absent",5,"eye","ball",0,12,"PURSUIT"
"475",1,"toop","High-Absent",5,"car","car",1,12,"PURSUIT"
"476",1,"irp","High-Absent",5,"hand","hand",1,12,"PURSUIT"
"477",1,"moke","High-Absent",5,"fish","fish",1,12,"PURSUIT"
"478",1,"zud","High-Absent",5,"bear","bear",1,12,"PURSUIT"
"479",1,"wode","High-Absent",5,"ball","door",0,12,"PURSUIT"
"480",1,"glemp","High-Absent",5,"ball","bird",0,12,"PURSUIT"
"481",1,"heek","High-Absent",1,"hand","book",0,13,"PURSUIT"
"482",1,"smick","High-Absent",1,"shoe","ball",0,13,"PURSUIT"
"483",1,"toop","High-Absent",1,"bird","car",0,13,"PURSUIT"
"484",1,"irp","High-Absent",1,"door","hand",0,13,"PURSUIT"
"485",1,"moke","High-Absent",1,"bird","fish",0,13,"PURSUIT"
"486",1,"zud","High-Absent",1,"bear","bear",1,13,"PURSUIT"
"487",1,"wode","High-Absent",1,"ball","door",0,13,"PURSUIT"
"488",1,"glemp","High-Absent",1,"ball","bird",0,13,"PURSUIT"
"489",1,"heek","High-Absent",2,"cat","book",0,13,"PURSUIT"
"490",1,"smick","High-Absent",2,"dog","ball",0,13,"PURSUIT"
"491",1,"toop","High-Absent",2,"shoe","car",0,13,"PURSUIT"
"492",1,"irp","High-Absent",2,"car","hand",0,13,"PURSUIT"
"493",1,"moke","High-Absent",2,"fish","fish",1,13,"PURSUIT"
"494",1,"zud","High-Absent",2,"bear","bear",1,13,"PURSUIT"
"495",1,"wode","High-Absent",2,"door","door",1,13,"PURSUIT"
"496",1,"glemp","High-Absent",2,"eye","bird",0,13,"PURSUIT"
"497",1,"heek","High-Absent",3,"fish","book",0,13,"PURSUIT"
"498",1,"smick","High-Absent",3,"car","ball",0,13,"PURSUIT"
"499",1,"toop","High-Absent",3,"car","car",1,13,"PURSUIT"
"500",1,"irp","High-Absent",3,"car","hand",0,13,"PURSUIT"
"501",1,"moke","High-Absent",3,"fish","fish",1,13,"PURSUIT"
"502",1,"zud","High-Absent",3,"bear","bear",1,13,"PURSUIT"
"503",1,"wode","High-Absent",3,"book","door",0,13,"PURSUIT"
"504",1,"glemp","High-Absent",3,"eye","bird",0,13,"PURSUIT"
"505",1,"heek","High-Absent",4,"bear","book",0,13,"PURSUIT"
"506",1,"smick","High-Absent",4,"shoe","ball",0,13,"PURSUIT"
"507",1,"toop","High-Absent",4,"ball","car",0,13,"PURSUIT"
"508",1,"irp","High-Absent",4,"hand","hand",1,13,"PURSUIT"
"509",1,"moke","High-Absent",4,"fish","fish",1,13,"PURSUIT"
"510",1,"zud","High-Absent",4,"bear","bear",1,13,"PURSUIT"
"511",1,"wode","High-Absent",4,"dog","door",0,13,"PURSUIT"
"512",1,"glemp","High-Absent",4,"bird","bird",1,13,"PURSUIT"
"513",1,"heek","High-Absent",5,"bird","book",0,13,"PURSUIT"
"514",1,"smick","High-Absent",5,"hand","ball",0,13,"PURSUIT"
"515",1,"toop","High-Absent",5,"bird","car",0,13,"PURSUIT"
"516",1,"irp","High-Absent",5,"door","hand",0,13,"PURSUIT"
"517",1,"moke","High-Absent",5,"fish","fish",1,13,"PURSUIT"
"518",1,"zud","High-Absent",5,"bear","bear",1,13,"PURSUIT"
"519",1,"wode","High-Absent",5,"eye","door",0,13,"PURSUIT"
"520",1,"glemp","High-Absent",5,"ball","bird",0,13,"PURSUIT"
"521",1,"heek","High-Absent",1,"dog","book",0,14,"PURSUIT"
"522",1,"smick","High-Absent",1,"eye","ball",0,14,"PURSUIT"
"523",1,"toop","High-Absent",1,"bird","car",0,14,"PURSUIT"
"524",1,"irp","High-Absent",1,"bear","hand",0,14,"PURSUIT"
"525",1,"moke","High-Absent",1,"shoe","fish",0,14,"PURSUIT"
"526",1,"zud","High-Absent",1,"book","bear",0,14,"PURSUIT"
"527",1,"wode","High-Absent",1,"door","door",1,14,"PURSUIT"
"528",1,"glemp","High-Absent",1,"fish","bird",0,14,"PURSUIT"
"529",1,"heek","High-Absent",2,"shoe","book",0,14,"PURSUIT"
"530",1,"smick","High-Absent",2,"ball","ball",1,14,"PURSUIT"
"531",1,"toop","High-Absent",2,"ball","car",0,14,"PURSUIT"
"532",1,"irp","High-Absent",2,"dog","hand",0,14,"PURSUIT"
"533",1,"moke","High-Absent",2,"cat","fish",0,14,"PURSUIT"
"534",1,"zud","High-Absent",2,"bird","bear",0,14,"PURSUIT"
"535",1,"wode","High-Absent",2,"door","door",1,14,"PURSUIT"
"536",1,"glemp","High-Absent",2,"dog","bird",0,14,"PURSUIT"
"537",1,"heek","High-Absent",3,"book","book",1,14,"PURSUIT"
"538",1,"smick","High-Absent",3,"door","ball",0,14,"PURSUIT"
"539",1,"toop","High-Absent",3,"cat","car",0,14,"PURSUIT"
"540",1,"irp","High-Absent",3,"shoe","hand",0,14,"PURSUIT"
"541",1,"moke","High-Absent",3,"fish","fish",1,14,"PURSUIT"
"542",1,"zud","High-Absent",3,"cat","bear",0,14,"PURSUIT"
"543",1,"wode","High-Absent",3,"book","door",0,14,"PURSUIT"
"544",1,"glemp","High-Absent",3,"bird","bird",1,14,"PURSUIT"
"545",1,"heek","High-Absent",4,"book","book",1,14,"PURSUIT"
"546",1,"smick","High-Absent",4,"bear","ball",0,14,"PURSUIT"
"547",1,"toop","High-Absent",4,"door","car",0,14,"PURSUIT"
"548",1,"irp","High-Absent",4,"bear","hand",0,14,"PURSUIT"
"549",1,"moke","High-Absent",4,"fish","fish",1,14,"PURSUIT"
"550",1,"zud","High-Absent",4,"book","bear",0,14,"PURSUIT"
"551",1,"wode","High-Absent",4,"door","door",1,14,"PURSUIT"
"552",1,"glemp","High-Absent",4,"car","bird",0,14,"PURSUIT"
"553",1,"heek","High-Absent",5,"book","book",1,14,"PURSUIT"
"554",1,"smick","High-Absent",5,"bird","ball",0,14,"PURSUIT"
"555",1,"toop","High-Absent",5,"bird","car",0,14,"PURSUIT"
"556",1,"irp","High-Absent",5,"bird","hand",0,14,"PURSUIT"
"557",1,"moke","High-Absent",5,"bear","fish",0,14,"PURSUIT"
"558",1,"zud","High-Absent",5,"cat","bear",0,14,"PURSUIT"
"559",1,"wode","High-Absent",5,"door","door",1,14,"PURSUIT"
"560",1,"glemp","High-Absent",5,"ball","bird",0,14,"PURSUIT"
"561",1,"heek","High-Absent",1,"ball","book",0,15,"PURSUIT"
"562",1,"smick","High-Absent",1,"shoe","ball",0,15,"PURSUIT"
"563",1,"toop","High-Absent",1,"bird","car",0,15,"PURSUIT"
"564",1,"irp","High-Absent",1,"bear","hand",0,15,"PURSUIT"
"565",1,"moke","High-Absent",1,"bird","fish",0,15,"PURSUIT"
"566",1,"zud","High-Absent",1,"book","bear",0,15,"PURSUIT"
"567",1,"wode","High-Absent",1,"dog","door",0,15,"PURSUIT"
"568",1,"glemp","High-Absent",1,"hand","bird",0,15,"PURSUIT"
"569",1,"heek","High-Absent",2,"ball","book",0,15,"PURSUIT"
"570",1,"smick","High-Absent",2,"ball","ball",1,15,"PURSUIT"
"571",1,"toop","High-Absent",2,"cat","car",0,15,"PURSUIT"
"572",1,"irp","High-Absent",2,"hand","hand",1,15,"PURSUIT"
"573",1,"moke","High-Absent",2,"fish","fish",1,15,"PURSUIT"
"574",1,"zud","High-Absent",2,"bird","bear",0,15,"PURSUIT"
"575",1,"wode","High-Absent",2,"book","door",0,15,"PURSUIT"
"576",1,"glemp","High-Absent",2,"hand","bird",0,15,"PURSUIT"
"577",1,"heek","High-Absent",3,"door","book",0,15,"PURSUIT"
"578",1,"smick","High-Absent",3,"book","ball",0,15,"PURSUIT"
"579",1,"toop","High-Absent",3,"dog","car",0,15,"PURSUIT"
"580",1,"irp","High-Absent",3,"shoe","hand",0,15,"PURSUIT"
"581",1,"moke","High-Absent",3,"fish","fish",1,15,"PURSUIT"
"582",1,"zud","High-Absent",3,"hand","bear",0,15,"PURSUIT"
"583",1,"wode","High-Absent",3,"cat","door",0,15,"PURSUIT"
"584",1,"glemp","High-Absent",3,"eye","bird",0,15,"PURSUIT"
"585",1,"heek","High-Absent",4,"dog","book",0,15,"PURSUIT"
"586",1,"smick","High-Absent",4,"shoe","ball",0,15,"PURSUIT"
"587",1,"toop","High-Absent",4,"car","car",1,15,"PURSUIT"
"588",1,"irp","High-Absent",4,"hand","hand",1,15,"PURSUIT"
"589",1,"moke","High-Absent",4,"fish","fish",1,15,"PURSUIT"
"590",1,"zud","High-Absent",4,"book","bear",0,15,"PURSUIT"
"591",1,"wode","High-Absent",4,"dog","door",0,15,"PURSUIT"
"592",1,"glemp","High-Absent",4,"bird","bird",1,15,"PURSUIT"
"593",1,"heek","High-Absent",5,"book","book",1,15,"PURSUIT"
"594",1,"smick","High-Absent",5,"bear","ball",0,15,"PURSUIT"
"595",1,"toop","High-Absent",5,"bird","car",0,15,"PURSUIT"
"596",1,"irp","High-Absent",5,"cat","hand",0,15,"PURSUIT"
"597",1,"moke","High-Absent",5,"car","fish",0,15,"PURSUIT"
"598",1,"zud","High-Absent",5,"bear","bear",1,15,"PURSUIT"
"599",1,"wode","High-Absent",5,"hand","door",0,15,"PURSUIT"
"600",1,"glemp","High-Absent",5,"bird","bird",1,15,"PURSUIT"
"601",1,"heek","High-Absent",1,"fish","book",0,16,"PURSUIT"
"602",1,"smick","High-Absent",1,"ball","ball",1,16,"PURSUIT"
"603",1,"toop","High-Absent",1,"bird","car",0,16,"PURSUIT"
"604",1,"irp","High-Absent",1,"cat","hand",0,16,"PURSUIT"
"605",1,"moke","High-Absent",1,"door","fish",0,16,"PURSUIT"
"606",1,"zud","High-Absent",1,"car","bear",0,16,"PURSUIT"
"607",1,"wode","High-Absent",1,"bear","door",0,16,"PURSUIT"
"608",1,"glemp","High-Absent",1,"bear","bird",0,16,"PURSUIT"
"609",1,"heek","High-Absent",2,"ball","book",0,16,"PURSUIT"
"610",1,"smick","High-Absent",2,"door","ball",0,16,"PURSUIT"
"611",1,"toop","High-Absent",2,"cat","car",0,16,"PURSUIT"
"612",1,"irp","High-Absent",2,"fish","hand",0,16,"PURSUIT"
"613",1,"moke","High-Absent",2,"fish","fish",1,16,"PURSUIT"
"614",1,"zud","High-Absent",2,"bird","bear",0,16,"PURSUIT"
"615",1,"wode","High-Absent",2,"bear","door",0,16,"PURSUIT"
"616",1,"glemp","High-Absent",2,"eye","bird",0,16,"PURSUIT"
"617",1,"heek","High-Absent",3,"fish","book",0,16,"PURSUIT"
"618",1,"smick","High-Absent",3,"car","ball",0,16,"PURSUIT"
"619",1,"toop","High-Absent",3,"car","car",1,16,"PURSUIT"
"620",1,"irp","High-Absent",3,"dog","hand",0,16,"PURSUIT"
"621",1,"moke","High-Absent",3,"book","fish",0,16,"PURSUIT"
"622",1,"zud","High-Absent",3,"bear","bear",1,16,"PURSUIT"
"623",1,"wode","High-Absent",3,"shoe","door",0,16,"PURSUIT"
"624",1,"glemp","High-Absent",3,"shoe","bird",0,16,"PURSUIT"
"625",1,"heek","High-Absent",4,"car","book",0,16,"PURSUIT"
"626",1,"smick","High-Absent",4,"ball","ball",1,16,"PURSUIT"
"627",1,"toop","High-Absent",4,"car","car",1,16,"PURSUIT"
"628",1,"irp","High-Absent",4,"ball","hand",0,16,"PURSUIT"
"629",1,"moke","High-Absent",4,"shoe","fish",0,16,"PURSUIT"
"630",1,"zud","High-Absent",4,"book","bear",0,16,"PURSUIT"
"631",1,"wode","High-Absent",4,"dog","door",0,16,"PURSUIT"
"632",1,"glemp","High-Absent",4,"shoe","bird",0,16,"PURSUIT"
"633",1,"heek","High-Absent",5,"door","book",0,16,"PURSUIT"
"634",1,"smick","High-Absent",5,"eye","ball",0,16,"PURSUIT"
"635",1,"toop","High-Absent",5,"car","car",1,16,"PURSUIT"
"636",1,"irp","High-Absent",5,"cat","hand",0,16,"PURSUIT"
"637",1,"moke","High-Absent",5,"fish","fish",1,16,"PURSUIT"
"638",1,"zud","High-Absent",5,"bear","bear",1,16,"PURSUIT"
"639",1,"wode","High-Absent",5,"door","door",1,16,"PURSUIT"
"640",1,"glemp","High-Absent",5,"book","bird",0,16,"PURSUIT"
"641",1,"heek","High-Absent",1,"book","book",1,17,"PURSUIT"
"642",1,"smick","High-Absent",1,"cat","ball",0,17,"PURSUIT"
"643",1,"toop","High-Absent",1,"book","car",0,17,"PURSUIT"
"644",1,"irp","High-Absent",1,"bear","hand",0,17,"PURSUIT"
"645",1,"moke","High-Absent",1,"car","fish",0,17,"PURSUIT"
"646",1,"zud","High-Absent",1,"ball","bear",0,17,"PURSUIT"
"647",1,"wode","High-Absent",1,"dog","door",0,17,"PURSUIT"
"648",1,"glemp","High-Absent",1,"fish","bird",0,17,"PURSUIT"
"649",1,"heek","High-Absent",2,"book","book",1,17,"PURSUIT"
"650",1,"smick","High-Absent",2,"door","ball",0,17,"PURSUIT"
"651",1,"toop","High-Absent",2,"shoe","car",0,17,"PURSUIT"
"652",1,"irp","High-Absent",2,"ball","hand",0,17,"PURSUIT"
"653",1,"moke","High-Absent",2,"fish","fish",1,17,"PURSUIT"
"654",1,"zud","High-Absent",2,"car","bear",0,17,"PURSUIT"
"655",1,"wode","High-Absent",2,"bear","door",0,17,"PURSUIT"
"656",1,"glemp","High-Absent",2,"dog","bird",0,17,"PURSUIT"
"657",1,"heek","High-Absent",3,"cat","book",0,17,"PURSUIT"
"658",1,"smick","High-Absent",3,"fish","ball",0,17,"PURSUIT"
"659",1,"toop","High-Absent",3,"dog","car",0,17,"PURSUIT"
"660",1,"irp","High-Absent",3,"shoe","hand",0,17,"PURSUIT"
"661",1,"moke","High-Absent",3,"fish","fish",1,17,"PURSUIT"
"662",1,"zud","High-Absent",3,"door","bear",0,17,"PURSUIT"
"663",1,"wode","High-Absent",3,"book","door",0,17,"PURSUIT"
"664",1,"glemp","High-Absent",3,"eye","bird",0,17,"PURSUIT"
"665",1,"heek","High-Absent",4,"car","book",0,17,"PURSUIT"
"666",1,"smick","High-Absent",4,"fish","ball",0,17,"PURSUIT"
"667",1,"toop","High-Absent",4,"ball","car",0,17,"PURSUIT"
"668",1,"irp","High-Absent",4,"book","hand",0,17,"PURSUIT"
"669",1,"moke","High-Absent",4,"fish","fish",1,17,"PURSUIT"
"670",1,"zud","High-Absent",4,"bird","bear",0,17,"PURSUIT"
"671",1,"wode","High-Absent",4,"dog","door",0,17,"PURSUIT"
"672",1,"glemp","High-Absent",4,"dog","bird",0,17,"PURSUIT"
"673",1,"heek","High-Absent",5,"book","book",1,17,"PURSUIT"
"674",1,"smick","High-Absent",5,"bird","ball",0,17,"PURSUIT"
"675",1,"toop","High-Absent",5,"dog","car",0,17,"PURSUIT"
"676",1,"irp","High-Absent",5,"hand","hand",1,17,"PURSUIT"
"677",1,"moke","High-Absent",5,"fish","fish",1,17,"PURSUIT"
"678",1,"zud","High-Absent",5,"ball","bear",0,17,"PURSUIT"
"679",1,"wode","High-Absent",5,"ball","door",0,17,"PURSUIT"
"680",1,"glemp","High-Absent",5,"book","bird",0,17,"PURSUIT"
"681",1,"heek","High-Absent",1,"dog","book",0,18,"PURSUIT"
"682",1,"smick","High-Absent",1,"eye","ball",0,18,"PURSUIT"
"683",1,"toop","High-Absent",1,"book","car",0,18,"PURSUIT"
"684",1,"irp","High-Absent",1,"bear","hand",0,18,"PURSUIT"
"685",1,"moke","High-Absent",1,"car","fish",0,18,"PURSUIT"
"686",1,"zud","High-Absent",1,"book","bear",0,18,"PURSUIT"
"687",1,"wode","High-Absent",1,"door","door",1,18,"PURSUIT"
"688",1,"glemp","High-Absent",1,"hand","bird",0,18,"PURSUIT"
"689",1,"heek","High-Absent",2,"book","book",1,18,"PURSUIT"
"690",1,"smick","High-Absent",2,"car","ball",0,18,"PURSUIT"
"691",1,"toop","High-Absent",2,"car","car",1,18,"PURSUIT"
"692",1,"irp","High-Absent",2,"dog","hand",0,18,"PURSUIT"
"693",1,"moke","High-Absent",2,"fish","fish",1,18,"PURSUIT"
"694",1,"zud","High-Absent",2,"shoe","bear",0,18,"PURSUIT"
"695",1,"wode","High-Absent",2,"bear","door",0,18,"PURSUIT"
"696",1,"glemp","High-Absent",2,"hand","bird",0,18,"PURSUIT"
"697",1,"heek","High-Absent",3,"book","book",1,18,"PURSUIT"
"698",1,"smick","High-Absent",3,"door","ball",0,18,"PURSUIT"
"699",1,"toop","High-Absent",3,"car","car",1,18,"PURSUIT"
"700",1,"irp","High-Absent",3,"dog","hand",0,18,"PURSUIT"
"701",1,"moke","High-Absent",3,"fish","fish",1,18,"PURSUIT"
"702",1,"zud","High-Absent",3,"shoe","bear",0,18,"PURSUIT"
"703",1,"wode","High-Absent",3,"shoe","door",0,18,"PURSUIT"
"704",1,"glemp","High-Absent",3,"shoe","bird",0,18,"PURSUIT"
"705",1,"heek","High-Absent",4,"dog","book",0,18,"PURSUIT"
"706",1,"smick","High-Absent",4,"fish","ball",0,18,"PURSUIT"
"707",1,"toop","High-Absent",4,"hand","car",0,18,"PURSUIT"
"708",1,"irp","High-Absent",4,"bear","hand",0,18,"PURSUIT"
"709",1,"moke","High-Absent",4,"fish","fish",1,18,"PURSUIT"
"710",1,"zud","High-Absent",4,"book","bear",0,18,"PURSUIT"
"711",1,"wode","High-Absent",4,"car","door",0,18,"PURSUIT"
"712",1,"glemp","High-Absent",4,"book","bird",0,18,"PURSUIT"
"713",1,"heek","High-Absent",5,"bird","book",0,18,"PURSUIT"
"714",1,"smick","High-Absent",5,"bear","ball",0,18,"PURSUIT"
"715",1,"toop","High-Absent",5,"bird","car",0,18,"PURSUIT"
"716",1,"irp","High-Absent",5,"hand","hand",1,18,"PURSUIT"
"717",1,"moke","High-Absent",5,"fish","fish",1,18,"PURSUIT"
"718",1,"zud","High-Absent",5,"dog","bear",0,18,"PURSUIT"
"719",1,"wode","High-Absent",5,"ball","door",0,18,"PURSUIT"
"720",1,"glemp","High-Absent",5,"bear","bird",0,18,"PURSUIT"
"721",1,"heek","High-Absent",1,"hand","book",0,19,"PURSUIT"
"722",1,"smick","High-Absent",1,"shoe","ball",0,19,"PURSUIT"
"723",1,"toop","High-Absent",1,"bird","car",0,19,"PURSUIT"
"724",1,"irp","High-Absent",1,"shoe","hand",0,19,"PURSUIT"
"725",1,"moke","High-Absent",1,"fish","fish",1,19,"PURSUIT"
"726",1,"zud","High-Absent",1,"book","bear",0,19,"PURSUIT"
"727",1,"wode","High-Absent",1,"bear","door",0,19,"PURSUIT"
"728",1,"glemp","High-Absent",1,"ball","bird",0,19,"PURSUIT"
"729",1,"heek","High-Absent",2,"bear","book",0,19,"PURSUIT"
"730",1,"smick","High-Absent",2,"dog","ball",0,19,"PURSUIT"
"731",1,"toop","High-Absent",2,"car","car",1,19,"PURSUIT"
"732",1,"irp","High-Absent",2,"dog","hand",0,19,"PURSUIT"
"733",1,"moke","High-Absent",2,"fish","fish",1,19,"PURSUIT"
"734",1,"zud","High-Absent",2,"shoe","bear",0,19,"PURSUIT"
"735",1,"wode","High-Absent",2,"bear","door",0,19,"PURSUIT"
"736",1,"glemp","High-Absent",2,"dog","bird",0,19,"PURSUIT"
"737",1,"heek","High-Absent",3,"fish","book",0,19,"PURSUIT"
"738",1,"smick","High-Absent",3,"ball","ball",1,19,"PURSUIT"
"739",1,"toop","High-Absent",3,"dog","car",0,19,"PURSUIT"
"740",1,"irp","High-Absent",3,"fish","hand",0,19,"PURSUIT"
"741",1,"moke","High-Absent",3,"fish","fish",1,19,"PURSUIT"
"742",1,"zud","High-Absent",3,"bear","bear",1,19,"PURSUIT"
"743",1,"wode","High-Absent",3,"eye","door",0,19,"PURSUIT"
"744",1,"glemp","High-Absent",3,"door","bird",0,19,"PURSUIT"
"745",1,"heek","High-Absent",4,"hand","book",0,19,"PURSUIT"
"746",1,"smick","High-Absent",4,"shoe","ball",0,19,"PURSUIT"
"747",1,"toop","High-Absent",4,"car","car",1,19,"PURSUIT"
"748",1,"irp","High-Absent",4,"bear","hand",0,19,"PURSUIT"
"749",1,"moke","High-Absent",4,"fish","fish",1,19,"PURSUIT"
"750",1,"zud","High-Absent",4,"bear","bear",1,19,"PURSUIT"
"751",1,"wode","High-Absent",4,"fish","door",0,19,"PURSUIT"
"752",1,"glemp","High-Absent",4,"dog","bird",0,19,"PURSUIT"
"753",1,"heek","High-Absent",5,"book","book",1,19,"PURSUIT"
"754",1,"smick","High-Absent",5,"bear","ball",0,19,"PURSUIT"
"755",1,"toop","High-Absent",5,"bird","car",0,19,"PURSUIT"
"756",1,"irp","High-Absent",5,"door","hand",0,19,"PURSUIT"
"757",1,"moke","High-Absent",5,"fish","fish",1,19,"PURSUIT"
"758",1,"zud","High-Absent",5,"bear","bear",1,19,"PURSUIT"
"759",1,"wode","High-Absent",5,"ball","door",0,19,"PURSUIT"
"760",1,"glemp","High-Absent",5,"bird","bird",1,19,"PURSUIT"
"761",1,"heek","High-Absent",1,"book","book",1,20,"PURSUIT"
